system:index,Bins,Date,Index_Type,Week_Label,.geo
23,"[{Mean_NDSI=0.8534014443738744, Elevation Range=634.0-684.0}, {Mean_NDSI=0.8786836628445642, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8888498924294924, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8883513921729932, Elevation Range=784.0-834.0}, {Mean_NDSI=0.882887055491743, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8825211613556075, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8721011581042253, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8600494105227386, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8714193014399488, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8773873312066692, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8907817084659901, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.907866895198822, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-06-10,NDSI,Week 24: Jun 10 – Jun 16,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.854167103767395, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.854167103767395, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.854167103767395, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-06-17,NDSI,Week 25: Jun 17 – Jun 23,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[{Mean_NDSI=0.4276687478846755, Elevation Range=634.0-684.0}, {Mean_NDSI=0.5861751965011459, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7683453468176035, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8257395293106112, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8801667831960271, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8901051945156522, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8935363186157752, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9286684220788455, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9097629688398469, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8971894934343604, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8893311702156409, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8922931251987334, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8926985808447295, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8931945999783855, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9122623704437517, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.9191537876923879, Elevation Range=1384.0-1434.0}]",2020-06-24,NDSI,Week 26: Jun 24 – Jun 30,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[{Mean_NDSI=0.45904827194466985, Elevation Range=634.0-684.0}, {Mean_NDSI=0.7449959617289568, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7827622758278384, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8075427516518396, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8690943917882678, Elevation Range=834.0-884.0}, {Mean_NDSI=0.9049187213058788, Elevation Range=884.0-934.0}, {Mean_NDSI=0.9176174296641594, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9267318871863138, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9246396073825341, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9237679285662515, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.921146024065343, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.9045464510558754, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8997907589463626, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.9091593137671871, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9218840655098614, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.9227958043416341, Elevation Range=1384.0-1434.0}]",2020-07-01,NDSI,Week 27: Jul 01 – Jul 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,"[{Mean_NDSI=0.43630170671601004, Elevation Range=634.0-684.0}, {Mean_NDSI=0.7544469104113757, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7984311407388642, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8432508574981316, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8851619591186572, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8885473003880731, Elevation Range=884.0-934.0}, {Mean_NDSI=0.9139263853332065, Elevation Range=934.0-984.0}, {Mean_NDSI=0.932147806902793, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.9235738997650713, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9173751984807578, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9143310061171035, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.9049734647931724, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.9010199443966734, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.9116153846825322, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.92461830836076, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.924446827173233, Elevation Range=1384.0-1434.0}]",2020-07-08,NDSI,Week 28: Jul 08 – Jul 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,"[{Mean_NDSI=0.4813198598094006, Elevation Range=634.0-684.0}, {Mean_NDSI=0.7787753423206679, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7959902704098804, Elevation Range=734.0-784.0}, {Mean_NDSI=0.814949866406311, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8302891731090436, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8333598843165251, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8554594161124203, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8855504500256344, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8857464133952058, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9027867938532974, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8545950651168823, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.9319764375686646, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9325498880878571, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.9324731469154358, Elevation Range=1384.0-1434.0}]",2020-07-15,NDSI,Week 29: Jul 15 – Jul 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8657624853981866, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8237235331144489, Elevation Range=784.0-834.0}, {Mean_NDSI=0.807500621253755, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8034980501447405, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8304627292535521, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8637119542275157, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8619367119947668, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8532964930142442, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8537670969963074, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-07-22,NDSI,Week 30: Jul 22 – Jul 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=0.8664340972900391, Elevation Range=734.0-784.0}, {Mean_NDSI=0.8239985623809157, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8066883524829652, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8028143164251937, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8298985364762219, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8633098554989648, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8617061035759203, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8530959503291404, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8532046675682068, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-07-29,NDSI,Week 31: Jul 29 – Aug 04,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,"[{Mean_NDSI=-0.40761564093860775, Elevation Range=634.0-684.0}, {Mean_NDSI=0.4412973851911605, Elevation Range=684.0-734.0}, {Mean_NDSI=0.6859740812988843, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7149267374221445, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7895836400122364, Elevation Range=834.0-884.0}, {Mean_NDSI=0.7947350947381434, Elevation Range=884.0-934.0}, {Mean_NDSI=0.859070477703759, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8831175619905646, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8852740810385772, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9043623912888226, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9061030529374011, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8895827708967698, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.887646506272672, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8997142799406744, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8961639002926888, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8855087995529175, Elevation Range=1384.0-1434.0}]",2020-08-05,NDSI,Week 32: Aug 05 – Aug 11,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[{Mean_NDSI=-0.3396181962953126, Elevation Range=634.0-684.0}, {Mean_NDSI=0.0947799288250249, Elevation Range=684.0-734.0}, {Mean_NDSI=0.33175022755433053, Elevation Range=734.0-784.0}, {Mean_NDSI=0.5230355713210398, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8072038867775939, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8397975412226608, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8733717866378299, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8905676589106882, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8946424045788697, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9050647597014904, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8991491707535677, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8977364244284454, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.9014465105236813, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.9079961047492213, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9017431430758969, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8897261410951615, Elevation Range=1384.0-1434.0}]",2020-08-12,NDSI,Week 33: Aug 12 – Aug 18,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[{Mean_NDSI=-0.31906477337287475, Elevation Range=634.0-684.0}, {Mean_NDSI=0.05735214191606675, Elevation Range=684.0-734.0}, {Mean_NDSI=0.23415736897791528, Elevation Range=734.0-784.0}, {Mean_NDSI=0.5148805144768027, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8157963125778565, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8494346664900205, Elevation Range=884.0-934.0}, {Mean_NDSI=0.874294818880319, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8863168864070944, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8911285386268609, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8996157495677471, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8911007048362909, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8986299687697563, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.9034861935866819, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.908975237075177, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.9025130238263838, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8900436565279961, Elevation Range=1384.0-1434.0}]",2020-08-19,NDSI,Week 34: Aug 19 – Aug 25,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[{Mean_NDSI=-0.25319829176772723, Elevation Range=634.0-684.0}, {Mean_NDSI=0.06103387298718305, Elevation Range=684.0-734.0}, {Mean_NDSI=0.24972011230048344, Elevation Range=734.0-784.0}, {Mean_NDSI=0.4802600245599557, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7793175205638785, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8241578297148545, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8697285411242199, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8889166211417059, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8922207962745935, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8957242994010448, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.8871546529060186, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8937052765746175, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8971482847983412, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.9022177502762672, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8964191182486473, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8829573765397072, Elevation Range=1384.0-1434.0}]",2020-08-26,NDSI,Week 35: Aug 26 – Sep 01,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[{Mean_NDSI=-0.1363274932213842, Elevation Range=634.0-684.0}, {Mean_NDSI=0.19021708168708606, Elevation Range=684.0-734.0}, {Mean_NDSI=0.43559094636668044, Elevation Range=734.0-784.0}, {Mean_NDSI=0.662099655143064, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7675898475831168, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8344628256407141, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8664508403217706, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8853882650058085, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8788214461811202, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.8974200362589821, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9030436355474214, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8824092062363713, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8792523270833021, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8908156299724259, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8906845186025866, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8808470338582992, Elevation Range=1384.0-1434.0}]",2020-09-02,NDSI,Week 36: Sep 02 – Sep 08,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[{Mean_NDSI=-0.1351939509686542, Elevation Range=634.0-684.0}, {Mean_NDSI=0.19816220969201412, Elevation Range=684.0-734.0}, {Mean_NDSI=0.4494170138529159, Elevation Range=734.0-784.0}, {Mean_NDSI=0.6494712428222248, Elevation Range=784.0-834.0}, {Mean_NDSI=0.7503399774044132, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8055421434825905, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8575230109756881, Elevation Range=934.0-984.0}, {Mean_NDSI=0.8859979499449323, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8806373251118697, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.90469535675443, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.9084328009572091, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.8939639687538147, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.8954691667566677, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.8985849300909309, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.8978765868852215, Elevation Range=1334.0-1384.0}, {Mean_NDSI=0.8919599905610085, Elevation Range=1384.0-1434.0}]",2020-09-09,NDSI,Week 37: Sep 09 – Sep 15,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[{Mean_NDSI=-0.1458572765191396, Elevation Range=634.0-684.0}, {Mean_NDSI=0.11793304626474675, Elevation Range=684.0-734.0}, {Mean_NDSI=0.39406233802437785, Elevation Range=734.0-784.0}, {Mean_NDSI=0.565435997173611, Elevation Range=784.0-834.0}, {Mean_NDSI=0.5495403515305489, Elevation Range=834.0-884.0}, {Mean_NDSI=0.6281368460571557, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8382087679891628, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9083774642571391, Elevation Range=984.0-1034.0}, {Mean_NDSI=0.8899423170089722, Elevation Range=1034.0-1084.0}, {Mean_NDSI=0.9173847447742115, Elevation Range=1084.0-1134.0}, {Mean_NDSI=0.900575422980253, Elevation Range=1134.0-1184.0}, {Mean_NDSI=0.9053601869830379, Elevation Range=1184.0-1234.0}, {Mean_NDSI=0.9101091340110077, Elevation Range=1234.0-1284.0}, {Mean_NDSI=0.9081512648612261, Elevation Range=1284.0-1334.0}, {Mean_NDSI=0.90709388256073, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-09-16,NDSI,Week 38: Sep 16 – Sep 22,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[{Mean_NDSI=0.7161430716514587, Elevation Range=634.0-684.0}, {Mean_NDSI=0.7161430716514587, Elevation Range=684.0-734.0}, {Mean_NDSI=0.7161430716514587, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-09-23,NDSI,Week 39: Sep 23 – Sep 29,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[{Mean_NDSI=0.7277728319168091, Elevation Range=634.0-684.0}, {Mean_NDSI=0.6849527816127118, Elevation Range=684.0-734.0}, {Mean_NDSI=0.6922404210707721, Elevation Range=734.0-784.0}, {Mean_NDSI=0.722401053036163, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8780332548277718, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8826916217803955, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8826916217803955, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-09-30,NDSI,Week 40: Sep 30 – Oct 06,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[{Mean_NDSI=0.7351206541061401, Elevation Range=634.0-684.0}, {Mean_NDSI=0.6770494141132166, Elevation Range=684.0-734.0}, {Mean_NDSI=0.6795595487389803, Elevation Range=734.0-784.0}, {Mean_NDSI=0.7281399396509906, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8759834872824805, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8803550601005554, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8803550601005554, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-10-07,NDSI,Week 41: Oct 07 – Oct 13,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=0.6588096861229387, Elevation Range=684.0-734.0}, {Mean_NDSI=0.724050959209343, Elevation Range=734.0-784.0}, {Mean_NDSI=0.79111699931165, Elevation Range=784.0-834.0}, {Mean_NDSI=0.8750781787901508, Elevation Range=834.0-884.0}, {Mean_NDSI=0.8816171213984489, Elevation Range=884.0-934.0}, {Mean_NDSI=0.8930171463224623, Elevation Range=934.0-984.0}, {Mean_NDSI=0.9147727489471436, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-10-14,NDSI,Week 42: Oct 14 – Oct 20,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=0.49193549156188965, Elevation Range=684.0-734.0}, {Mean_NDSI=0.49193549156188965, Elevation Range=734.0-784.0}, {Mean_NDSI=0.6082862615585327, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-10-21,NDSI,Week 43: Oct 21 – Oct 27,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-10-28,NDSI,Week 44: Oct 28 – Nov 03,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[{Mean_NDSI=-9999, Elevation Range=634.0-684.0}, {Mean_NDSI=-9999, Elevation Range=684.0-734.0}, {Mean_NDSI=-9999, Elevation Range=734.0-784.0}, {Mean_NDSI=-9999, Elevation Range=784.0-834.0}, {Mean_NDSI=-9999, Elevation Range=834.0-884.0}, {Mean_NDSI=-9999, Elevation Range=884.0-934.0}, {Mean_NDSI=-9999, Elevation Range=934.0-984.0}, {Mean_NDSI=-9999, Elevation Range=984.0-1034.0}, {Mean_NDSI=-9999, Elevation Range=1034.0-1084.0}, {Mean_NDSI=-9999, Elevation Range=1084.0-1134.0}, {Mean_NDSI=-9999, Elevation Range=1134.0-1184.0}, {Mean_NDSI=-9999, Elevation Range=1184.0-1234.0}, {Mean_NDSI=-9999, Elevation Range=1234.0-1284.0}, {Mean_NDSI=-9999, Elevation Range=1284.0-1334.0}, {Mean_NDSI=-9999, Elevation Range=1334.0-1384.0}, {Mean_NDSI=-9999, Elevation Range=1384.0-1434.0}]",2020-11-04,NDSI,Week 45: Nov 04 – Nov 10,"{""type"":""MultiPoint"",""coordinates"":[]}"
