system:index,Bins,Date,Index_Type,Week_Label,.geo
23,"[{Mean_NDSI=0.8524067577193765, Elevation Range=645.0-695.0}, {Mean_NDSI=0.8607345832718744, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8785465411517931, Elevation Range=745.0-795.0}, {Mean_NDSI=0.850677490234375, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8331063449382782, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8416385450095774, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8651476740185681, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8795434729725706, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8913679605673167, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8909086947225862, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8870164386823144, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8897002865286434, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8918181564470734, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8916910772627973, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-06-10,NDSI,Week 24: Jun 10 – Jun 16,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=0.854167103767395, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.854167103767395, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.854167103767395, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.854167103767395, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-06-17,NDSI,Week 25: Jun 17 – Jun 23,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[{Mean_NDSI=0.47817829450181987, Elevation Range=645.0-695.0}, {Mean_NDSI=0.5349108107884725, Elevation Range=695.0-745.0}, {Mean_NDSI=0.7121063470840454, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8466653598321451, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8177866649627685, Elevation Range=895.0-945.0}, {Mean_NDSI=0.6784522229227526, Elevation Range=945.0-995.0}, {Mean_NDSI=0.837402913102343, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.9037834772696862, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.9067724899547857, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.9068799349996779, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.9149121012486202, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.9210193850556199, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.9215832281920869, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.9240468828253043, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.9256870746612549, Elevation Range=1395.0-1445.0}]",2020-06-24,NDSI,Week 26: Jun 24 – Jun 30,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[{Mean_NDSI=0.6133376618518549, Elevation Range=645.0-695.0}, {Mean_NDSI=0.6445786589863657, Elevation Range=695.0-745.0}, {Mean_NDSI=0.7769708434740702, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8365169763565063, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8464339601026999, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8187390166521072, Elevation Range=895.0-945.0}, {Mean_NDSI=0.6857747698652333, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8374173006996876, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.9022295700926934, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.9044388648940296, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.910315672081892, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.9216240847652609, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.930245717721326, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.9236832981041255, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.9218277118002721, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.9216122031211853, Elevation Range=1395.0-1445.0}]",2020-07-01,NDSI,Week 27: Jul 01 – Jul 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,"[{Mean_NDSI=0.6962734705165905, Elevation Range=645.0-695.0}, {Mean_NDSI=0.7039863411770311, Elevation Range=695.0-745.0}, {Mean_NDSI=0.7800822257995605, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8479432463645935, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=0.8971843838691711, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8974497838223234, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8921604890089768, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8948441695193855, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8976481975735845, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.9125041506154751, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.9258682193756104, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.9309557497776049, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.9231975929771395, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.9198331518690716, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.91858971118927, Elevation Range=1395.0-1445.0}]",2020-07-08,NDSI,Week 28: Jul 08 – Jul 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,"[{Mean_NDSI=0.75527936826318, Elevation Range=645.0-695.0}, {Mean_NDSI=0.7680674568930669, Elevation Range=695.0-745.0}, {Mean_NDSI=0.4953675111134847, Elevation Range=745.0-795.0}, {Mean_NDSI=0.46806946667757904, Elevation Range=795.0-845.0}, {Mean_NDSI=0.5759771220824298, Elevation Range=845.0-895.0}, {Mean_NDSI=0.6496436762809753, Elevation Range=895.0-945.0}, {Mean_NDSI=0.8085423949602488, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8821247784548967, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8870883786300728, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8858061114495451, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8984524085761257, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.919408558188258, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.925264062969366, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.9308433079631566, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.9320805994793773, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.9319764375686646, Elevation Range=1395.0-1445.0}]",2020-07-15,NDSI,Week 29: Jul 15 – Jul 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=0.4950229565302531, Elevation Range=745.0-795.0}, {Mean_NDSI=0.4677803435108878, Elevation Range=795.0-845.0}, {Mean_NDSI=0.5746799830128165, Elevation Range=845.0-895.0}, {Mean_NDSI=0.625487111184908, Elevation Range=895.0-945.0}, {Mean_NDSI=0.6634642054637273, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8740185318169771, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8780276322723332, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8759898295005163, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8676356685404875, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-07-22,NDSI,Week 30: Jul 22 – Jul 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=0.49529184103012086, Elevation Range=745.0-795.0}, {Mean_NDSI=0.468173704364083, Elevation Range=795.0-845.0}, {Mean_NDSI=0.5729533375478258, Elevation Range=845.0-895.0}, {Mean_NDSI=0.6228117890979933, Elevation Range=895.0-945.0}, {Mean_NDSI=0.661519726117452, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8748925350330494, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8790194365314972, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8762446973058913, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8674105223344297, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-07-29,NDSI,Week 31: Jul 29 – Aug 04,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,"[{Mean_NDSI=-0.38151657581329346, Elevation Range=645.0-695.0}, {Mean_NDSI=0.17443864583969115, Elevation Range=695.0-745.0}, {Mean_NDSI=0.38850645621617635, Elevation Range=745.0-795.0}, {Mean_NDSI=0.4379191909517561, Elevation Range=795.0-845.0}, {Mean_NDSI=0.42525276967457365, Elevation Range=845.0-895.0}, {Mean_NDSI=0.59760023355484, Elevation Range=895.0-945.0}, {Mean_NDSI=0.5239506126460383, Elevation Range=945.0-995.0}, {Mean_NDSI=0.7890707560635488, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8508705121197112, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8492340130331628, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8367854164416096, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8515416849824718, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8797986268997192, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8882714885082024, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8994605482738709, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.902095690369606, Elevation Range=1395.0-1445.0}]",2020-08-05,NDSI,Week 32: Aug 05 – Aug 11,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[{Mean_NDSI=-0.22707954857308985, Elevation Range=645.0-695.0}, {Mean_NDSI=-0.15712029515331938, Elevation Range=695.0-745.0}, {Mean_NDSI=0.22348901331424714, Elevation Range=745.0-795.0}, {Mean_NDSI=0.327618404229482, Elevation Range=795.0-845.0}, {Mean_NDSI=0.6885045969486236, Elevation Range=845.0-895.0}, {Mean_NDSI=0.768979771733284, Elevation Range=895.0-945.0}, {Mean_NDSI=0.6609768710839443, Elevation Range=945.0-995.0}, {Mean_NDSI=0.7716794078199973, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8534385223137705, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.865938156568087, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8618648256574358, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8785192981810017, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.891347095023754, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8885643452990288, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8987456702183341, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.8995278030633926, Elevation Range=1395.0-1445.0}]",2020-08-12,NDSI,Week 33: Aug 12 – Aug 18,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[{Mean_NDSI=-0.2339167468628641, Elevation Range=645.0-695.0}, {Mean_NDSI=-0.1847867334118256, Elevation Range=695.0-745.0}, {Mean_NDSI=0.20510184317827224, Elevation Range=745.0-795.0}, {Mean_NDSI=0.3715265611807505, Elevation Range=795.0-845.0}, {Mean_NDSI=0.7402579766511918, Elevation Range=845.0-895.0}, {Mean_NDSI=0.731606254203094, Elevation Range=895.0-945.0}, {Mean_NDSI=0.7128573074302775, Elevation Range=945.0-995.0}, {Mean_NDSI=0.7455257525766529, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.822183978714441, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8489601872517513, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8495755252900061, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8793092866312281, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8911719892838205, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8880991253977507, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8983346218260649, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.8987253084778786, Elevation Range=1395.0-1445.0}]",2020-08-19,NDSI,Week 34: Aug 19 – Aug 25,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[{Mean_NDSI=-0.2765847222279694, Elevation Range=645.0-695.0}, {Mean_NDSI=-0.16496522035171737, Elevation Range=695.0-745.0}, {Mean_NDSI=0.35783700570464133, Elevation Range=745.0-795.0}, {Mean_NDSI=0.38922380994666705, Elevation Range=795.0-845.0}, {Mean_NDSI=0.6938121934731801, Elevation Range=845.0-895.0}, {Mean_NDSI=0.666805047634989, Elevation Range=895.0-945.0}, {Mean_NDSI=0.7110067611408336, Elevation Range=945.0-995.0}, {Mean_NDSI=0.7808593927192039, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8236098669530261, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8440878992814284, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8468982492174421, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8682795875573874, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8749837637409683, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8630755169718873, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8735293032967042, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.8699274808168411, Elevation Range=1395.0-1445.0}]",2020-08-26,NDSI,Week 35: Aug 26 – Sep 01,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[{Mean_NDSI=-0.16232121302120722, Elevation Range=645.0-695.0}, {Mean_NDSI=-0.05404737625104278, Elevation Range=695.0-745.0}, {Mean_NDSI=0.4057493871551449, Elevation Range=745.0-795.0}, {Mean_NDSI=0.36292538674254166, Elevation Range=795.0-845.0}, {Mean_NDSI=0.5064481493038467, Elevation Range=845.0-895.0}, {Mean_NDSI=0.6058586893081666, Elevation Range=895.0-945.0}, {Mean_NDSI=0.6409736316530935, Elevation Range=945.0-995.0}, {Mean_NDSI=0.7029986471092146, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8276061390628334, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8406010511620291, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8520584793597306, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8600879048073241, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8645134558973386, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.8602881873744765, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8699097675140773, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.8667482659220695, Elevation Range=1395.0-1445.0}]",2020-09-02,NDSI,Week 36: Sep 02 – Sep 08,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[{Mean_NDSI=-0.15162168131835424, Elevation Range=645.0-695.0}, {Mean_NDSI=-0.04207020075018726, Elevation Range=695.0-745.0}, {Mean_NDSI=0.4541636836730828, Elevation Range=745.0-795.0}, {Mean_NDSI=0.3906232824451045, Elevation Range=795.0-845.0}, {Mean_NDSI=0.511893848452387, Elevation Range=845.0-895.0}, {Mean_NDSI=0.6233695211410523, Elevation Range=895.0-945.0}, {Mean_NDSI=0.6489653248460062, Elevation Range=945.0-995.0}, {Mean_NDSI=0.710125019822096, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8430541688654604, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.8528377263025305, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.8660520302816994, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.8788660977019772, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.8896023698093355, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.885143467998193, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.8919636208877385, Elevation Range=1345.0-1395.0}, {Mean_NDSI=0.8922339081764221, Elevation Range=1395.0-1445.0}]",2020-09-09,NDSI,Week 37: Sep 09 – Sep 15,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[{Mean_NDSI=-0.1418243944644928, Elevation Range=645.0-695.0}, {Mean_NDSI=-0.1650395686738193, Elevation Range=695.0-745.0}, {Mean_NDSI=0.35946040153503417, Elevation Range=745.0-795.0}, {Mean_NDSI=-0.33362331986427307, Elevation Range=795.0-845.0}, {Mean_NDSI=0.43283024926980335, Elevation Range=845.0-895.0}, {Mean_NDSI=0.5946448558085674, Elevation Range=895.0-945.0}, {Mean_NDSI=0.6070675849914551, Elevation Range=945.0-995.0}, {Mean_NDSI=0.8240395188331604, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.8826949359143822, Elevation Range=1045.0-1095.0}, {Mean_NDSI=0.9016689328953277, Elevation Range=1095.0-1145.0}, {Mean_NDSI=0.9017023424633214, Elevation Range=1145.0-1195.0}, {Mean_NDSI=0.9101758527755738, Elevation Range=1195.0-1245.0}, {Mean_NDSI=0.9232127212896579, Elevation Range=1245.0-1295.0}, {Mean_NDSI=0.9194890638192494, Elevation Range=1295.0-1345.0}, {Mean_NDSI=0.90709388256073, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-09-16,NDSI,Week 38: Sep 16 – Sep 22,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[{Mean_NDSI=0.7161430716514587, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-09-23,NDSI,Week 39: Sep 23 – Sep 29,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[{Mean_NDSI=0.7277728319168091, Elevation Range=645.0-695.0}, {Mean_NDSI=0.6011756658554077, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-09-30,NDSI,Week 40: Sep 30 – Oct 06,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[{Mean_NDSI=0.7351206541061401, Elevation Range=645.0-695.0}, {Mean_NDSI=0.5597244830507981, Elevation Range=695.0-745.0}, {Mean_NDSI=0.49161288142204285, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-10-07,NDSI,Week 41: Oct 07 – Oct 13,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=0.49410220980644226, Elevation Range=695.0-745.0}, {Mean_NDSI=0.8648485958576202, Elevation Range=745.0-795.0}, {Mean_NDSI=0.8913304805755615, Elevation Range=795.0-845.0}, {Mean_NDSI=0.8913304805755615, Elevation Range=845.0-895.0}, {Mean_NDSI=0.9069586594899496, Elevation Range=895.0-945.0}, {Mean_NDSI=0.9142518096499973, Elevation Range=945.0-995.0}, {Mean_NDSI=0.9147727489471436, Elevation Range=995.0-1045.0}, {Mean_NDSI=0.9147727489471436, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-10-14,NDSI,Week 42: Oct 14 – Oct 20,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=0.49193549156188965, Elevation Range=695.0-745.0}, {Mean_NDSI=0.49193549156188965, Elevation Range=745.0-795.0}, {Mean_NDSI=0.944042444229126, Elevation Range=795.0-845.0}, {Mean_NDSI=0.944042444229126, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-10-21,NDSI,Week 43: Oct 21 – Oct 27,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=0.9495971202850342, Elevation Range=795.0-845.0}, {Mean_NDSI=0.9495971202850342, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-10-28,NDSI,Week 44: Oct 28 – Nov 03,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[{Mean_NDSI=-9999, Elevation Range=645.0-695.0}, {Mean_NDSI=-9999, Elevation Range=695.0-745.0}, {Mean_NDSI=-9999, Elevation Range=745.0-795.0}, {Mean_NDSI=-9999, Elevation Range=795.0-845.0}, {Mean_NDSI=-9999, Elevation Range=845.0-895.0}, {Mean_NDSI=-9999, Elevation Range=895.0-945.0}, {Mean_NDSI=-9999, Elevation Range=945.0-995.0}, {Mean_NDSI=-9999, Elevation Range=995.0-1045.0}, {Mean_NDSI=-9999, Elevation Range=1045.0-1095.0}, {Mean_NDSI=-9999, Elevation Range=1095.0-1145.0}, {Mean_NDSI=-9999, Elevation Range=1145.0-1195.0}, {Mean_NDSI=-9999, Elevation Range=1195.0-1245.0}, {Mean_NDSI=-9999, Elevation Range=1245.0-1295.0}, {Mean_NDSI=-9999, Elevation Range=1295.0-1345.0}, {Mean_NDSI=-9999, Elevation Range=1345.0-1395.0}, {Mean_NDSI=-9999, Elevation Range=1395.0-1445.0}]",2020-11-04,NDSI,Week 45: Nov 04 – Nov 10,"{""type"":""MultiPoint"",""coordinates"":[]}"
