system:index,Bins,Date,Index_Type,Week_Label,.geo
23,"[{Mean_NDSI=0.8383135369618868, Elevation Range=633.0-683.0}, {Mean_NDSI=0.8702860287616175, Elevation Range=683.0-733.0}, {Mean_NDSI=0.8868470867932811, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8881907731107979, Elevation Range=783.0-833.0}, {Mean_NDSI=0.881523132149681, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8768415760008068, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8663901174253538, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8655904681843791, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8769005606015764, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8858183951481529, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8876295941810395, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8899857634451331, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8929133783368504, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8921968092089114, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-06-10,NDSI,Week 24: Jun 10 – Jun 16,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=0.854167103767395, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.854167103767395, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.854167103767395, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.854167103767395, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.854167103767395, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-06-17,NDSI,Week 25: Jun 17 – Jun 23,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[{Mean_NDSI=0.42254993145684067, Elevation Range=633.0-683.0}, {Mean_NDSI=0.5597947606423876, Elevation Range=683.0-733.0}, {Mean_NDSI=0.7356528961013012, Elevation Range=733.0-783.0}, {Mean_NDSI=0.81923616297391, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8714813562637982, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8859886721505985, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8652290388015268, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8930718790947472, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8857141386667887, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8759839781976292, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8939192004733265, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.9006505107337778, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8996284046919856, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.9107870246265449, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.9175530553122663, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.9216284321956947, Elevation Range=1383.0-1433.0}]",2020-06-24,NDSI,Week 26: Jun 24 – Jun 30,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[{Mean_NDSI=0.46415435953444156, Elevation Range=633.0-683.0}, {Mean_NDSI=0.7196425751101048, Elevation Range=683.0-733.0}, {Mean_NDSI=0.7698363271545382, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8068307904881726, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8620425801000733, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8911735620689683, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8888260702258104, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8996042250594843, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.9125002970775733, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.9164190941485599, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.9160982166975736, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.9129099058692158, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.9157576062010996, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.9208943029046907, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.9220349774443405, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.9223474860191345, Elevation Range=1383.0-1433.0}]",2020-07-01,NDSI,Week 27: Jul 01 – Jul 07,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,"[{Mean_NDSI=0.4695076293854848, Elevation Range=633.0-683.0}, {Mean_NDSI=0.7416004997949518, Elevation Range=683.0-733.0}, {Mean_NDSI=0.7816684687884033, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8450373978045217, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8876793193985039, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8971612926202875, Elevation Range=883.0-933.0}, {Mean_NDSI=0.907912878201516, Elevation Range=933.0-983.0}, {Mean_NDSI=0.9173061036065145, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.9118346427730473, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.9130528856726253, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.9145878036325475, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.9139283230412478, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.9177514094597157, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.9225900517225609, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.9229599754618978, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.9222282992034662, Elevation Range=1383.0-1433.0}]",2020-07-08,NDSI,Week 28: Jul 08 – Jul 14,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,"[{Mean_NDSI=0.5385469037353843, Elevation Range=633.0-683.0}, {Mean_NDSI=0.7721696904989389, Elevation Range=683.0-733.0}, {Mean_NDSI=0.7629228953769487, Elevation Range=733.0-783.0}, {Mean_NDSI=0.7770184380344197, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7828005814710549, Elevation Range=833.0-883.0}, {Mean_NDSI=0.7957305140951847, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8280324879445528, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8769894238335676, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8836721014493788, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8941731280707693, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8883136993296006, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.9120348663780633, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.9272046193155544, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.930809344496452, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.9323581824819726, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.9322850059290402, Elevation Range=1383.0-1433.0}]",2020-07-15,NDSI,Week 29: Jul 15 – Jul 21,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=0.6456212803484902, Elevation Range=733.0-783.0}, {Mean_NDSI=0.7713218040718055, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7566436957641166, Elevation Range=833.0-883.0}, {Mean_NDSI=0.7661817077164338, Elevation Range=883.0-933.0}, {Mean_NDSI=0.7932057444723855, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8567090589348063, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8671850513239376, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8692155118715965, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.863798697079931, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8537670969963074, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-07-22,NDSI,Week 30: Jul 22 – Jul 28,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=0.6460745334625244, Elevation Range=733.0-783.0}, {Mean_NDSI=0.7715899390833718, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7556797148047081, Elevation Range=833.0-883.0}, {Mean_NDSI=0.7651610634037267, Elevation Range=883.0-933.0}, {Mean_NDSI=0.7924231483537022, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8565538444989345, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8674469696919224, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8695778921499091, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.863480235849108, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8532046675682068, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-07-29,NDSI,Week 31: Jul 29 – Aug 04,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,"[{Mean_NDSI=-0.39663439949097423, Elevation Range=633.0-683.0}, {Mean_NDSI=0.287639814436004, Elevation Range=683.0-733.0}, {Mean_NDSI=0.6656453634518982, Elevation Range=733.0-783.0}, {Mean_NDSI=0.6853002217109466, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7444162183892262, Elevation Range=833.0-883.0}, {Mean_NDSI=0.7878465584148204, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8177824835223295, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8701186027787555, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8802305026211008, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8935001098180944, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8922315781007237, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8868325227619248, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8901075913159499, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8942024664623747, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8961525338488968, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8938026338495234, Elevation Range=1383.0-1433.0}]",2020-08-05,NDSI,Week 32: Aug 05 – Aug 11,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[{Mean_NDSI=-0.314878061909306, Elevation Range=633.0-683.0}, {Mean_NDSI=-0.007786860795729294, Elevation Range=683.0-733.0}, {Mean_NDSI=0.32161208726953733, Elevation Range=733.0-783.0}, {Mean_NDSI=0.5238932578967443, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7701922894972479, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8234674997481762, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8366920482774806, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8668623283155098, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8890681262266188, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8991715607653977, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8926627435647119, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8958950676110394, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8998198727256014, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8997529534468973, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8996719034522015, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8953472587370104, Elevation Range=1383.0-1433.0}]",2020-08-12,NDSI,Week 33: Aug 12 – Aug 18,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[{Mean_NDSI=-0.3019332066047107, Elevation Range=633.0-683.0}, {Mean_NDSI=-0.03732987331300406, Elevation Range=683.0-733.0}, {Mean_NDSI=0.22212397029523073, Elevation Range=733.0-783.0}, {Mean_NDSI=0.5318229404594991, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7984031900969222, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8292497445368372, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8173432346397479, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8523628644696636, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8790654461531456, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8917756637796381, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8835132952308342, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.896179314555812, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.9014227217140129, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.900566862221051, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.9000527127097441, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8952383123418336, Elevation Range=1383.0-1433.0}]",2020-08-19,NDSI,Week 34: Aug 19 – Aug 25,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[{Mean_NDSI=-0.2634932691905522, Elevation Range=633.0-683.0}, {Mean_NDSI=-0.04343036765956411, Elevation Range=683.0-733.0}, {Mean_NDSI=0.24529309455023343, Elevation Range=733.0-783.0}, {Mean_NDSI=0.5008633335964512, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7623822408275849, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8022459237459971, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8133836096529871, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8635703187475972, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8779670058880876, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8824418438489029, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8791262246134629, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8912878190834949, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.893887750310094, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8909493983240055, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8879205235570463, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8801067119003624, Elevation Range=1383.0-1433.0}]",2020-08-26,NDSI,Week 35: Aug 26 – Sep 01,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[{Mean_NDSI=-0.14530090639564047, Elevation Range=633.0-683.0}, {Mean_NDSI=0.06601680655061062, Elevation Range=683.0-733.0}, {Mean_NDSI=0.3523476918852782, Elevation Range=733.0-783.0}, {Mean_NDSI=0.6607241871554234, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7406028598872971, Elevation Range=833.0-883.0}, {Mean_NDSI=0.7975283521962794, Elevation Range=883.0-933.0}, {Mean_NDSI=0.7924667066474294, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8396602754735996, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8638153943207042, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8818271654440694, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8846775457061835, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8799147869729753, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.8809458221420601, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8833980900900704, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.883140229118889, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8771861182746067, Elevation Range=1383.0-1433.0}]",2020-09-02,NDSI,Week 36: Sep 02 – Sep 08,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[{Mean_NDSI=-0.14141589318245565, Elevation Range=633.0-683.0}, {Mean_NDSI=0.07475929286514664, Elevation Range=683.0-733.0}, {Mean_NDSI=0.3645641958175958, Elevation Range=733.0-783.0}, {Mean_NDSI=0.6553471971401955, Elevation Range=783.0-833.0}, {Mean_NDSI=0.7304365712212089, Elevation Range=833.0-883.0}, {Mean_NDSI=0.7816056432039068, Elevation Range=883.0-933.0}, {Mean_NDSI=0.7913442837360294, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8384040071726573, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8652408298418794, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.8886740042233374, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8907160923921679, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.8881224014432297, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.891416298401794, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.8941077979435598, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.8953790531147435, Elevation Range=1333.0-1383.0}, {Mean_NDSI=0.8934888737176054, Elevation Range=1383.0-1433.0}]",2020-09-09,NDSI,Week 37: Sep 09 – Sep 15,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[{Mean_NDSI=-0.14549065087780808, Elevation Range=633.0-683.0}, {Mean_NDSI=0.021077856893026378, Elevation Range=683.0-733.0}, {Mean_NDSI=0.23828743218577333, Elevation Range=733.0-783.0}, {Mean_NDSI=0.5589333187304271, Elevation Range=783.0-833.0}, {Mean_NDSI=0.5237640392352647, Elevation Range=833.0-883.0}, {Mean_NDSI=0.6239250191511252, Elevation Range=883.0-933.0}, {Mean_NDSI=0.738972520770658, Elevation Range=933.0-983.0}, {Mean_NDSI=0.8552657033198446, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.8840801859096209, Elevation Range=1033.0-1083.0}, {Mean_NDSI=0.9033353773562873, Elevation Range=1083.0-1133.0}, {Mean_NDSI=0.8999947314199649, Elevation Range=1133.0-1183.0}, {Mean_NDSI=0.9026607783238093, Elevation Range=1183.0-1233.0}, {Mean_NDSI=0.9071688223112788, Elevation Range=1233.0-1283.0}, {Mean_NDSI=0.9086314753044483, Elevation Range=1283.0-1333.0}, {Mean_NDSI=0.90709388256073, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-09-16,NDSI,Week 38: Sep 16 – Sep 22,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[{Mean_NDSI=0.7161430716514587, Elevation Range=633.0-683.0}, {Mean_NDSI=0.7161430716514587, Elevation Range=683.0-733.0}, {Mean_NDSI=0.7161430716514587, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-09-23,NDSI,Week 39: Sep 23 – Sep 29,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[{Mean_NDSI=0.7277728319168091, Elevation Range=633.0-683.0}, {Mean_NDSI=0.6932682675684622, Elevation Range=683.0-733.0}, {Mean_NDSI=0.6828096577321843, Elevation Range=733.0-783.0}, {Mean_NDSI=0.7000438073976104, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8767962873318774, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8826916217803955, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8826916217803955, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-09-30,NDSI,Week 40: Sep 30 – Oct 06,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[{Mean_NDSI=0.7351206541061401, Elevation Range=633.0-683.0}, {Mean_NDSI=0.6826217397909218, Elevation Range=683.0-733.0}, {Mean_NDSI=0.6605266198834444, Elevation Range=733.0-783.0}, {Mean_NDSI=0.7097507719821979, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8748226741612968, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8803550601005554, Elevation Range=883.0-933.0}, {Mean_NDSI=0.8803550601005554, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-10-07,NDSI,Week 41: Oct 07 – Oct 13,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=0.6130377818161333, Elevation Range=683.0-733.0}, {Mean_NDSI=0.6938926200214908, Elevation Range=733.0-783.0}, {Mean_NDSI=0.8014268491949353, Elevation Range=783.0-833.0}, {Mean_NDSI=0.8781200838622762, Elevation Range=833.0-883.0}, {Mean_NDSI=0.8830188795139915, Elevation Range=883.0-933.0}, {Mean_NDSI=0.9034918759896503, Elevation Range=933.0-983.0}, {Mean_NDSI=0.9147727489471436, Elevation Range=983.0-1033.0}, {Mean_NDSI=0.9147727489471436, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-10-14,NDSI,Week 42: Oct 14 – Oct 20,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=0.49193549156188965, Elevation Range=683.0-733.0}, {Mean_NDSI=0.5155098305808173, Elevation Range=733.0-783.0}, {Mean_NDSI=0.6082862615585327, Elevation Range=783.0-833.0}, {Mean_NDSI=0.944042444229126, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-10-21,NDSI,Week 43: Oct 21 – Oct 27,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=0.9495971202850342, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-10-28,NDSI,Week 44: Oct 28 – Nov 03,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[{Mean_NDSI=-9999, Elevation Range=633.0-683.0}, {Mean_NDSI=-9999, Elevation Range=683.0-733.0}, {Mean_NDSI=-9999, Elevation Range=733.0-783.0}, {Mean_NDSI=-9999, Elevation Range=783.0-833.0}, {Mean_NDSI=-9999, Elevation Range=833.0-883.0}, {Mean_NDSI=-9999, Elevation Range=883.0-933.0}, {Mean_NDSI=-9999, Elevation Range=933.0-983.0}, {Mean_NDSI=-9999, Elevation Range=983.0-1033.0}, {Mean_NDSI=-9999, Elevation Range=1033.0-1083.0}, {Mean_NDSI=-9999, Elevation Range=1083.0-1133.0}, {Mean_NDSI=-9999, Elevation Range=1133.0-1183.0}, {Mean_NDSI=-9999, Elevation Range=1183.0-1233.0}, {Mean_NDSI=-9999, Elevation Range=1233.0-1283.0}, {Mean_NDSI=-9999, Elevation Range=1283.0-1333.0}, {Mean_NDSI=-9999, Elevation Range=1333.0-1383.0}, {Mean_NDSI=-9999, Elevation Range=1383.0-1433.0}]",2020-11-04,NDSI,Week 45: Nov 04 – Nov 10,"{""type"":""MultiPoint"",""coordinates"":[]}"
